-0.00061204634	0.00034982595	0.0051320344	0.009149806	-0.009285319	-0.007517511	0.006482601	0.009323905	-0.005180935	-0.0039004472	0.0073658316	-0.0017312537	-0.0046702325	0.006532528	-0.00490883	-0.002089818	0.0028467856	0.00049159036	-0.008374441	-0.00993208	0.007256403	0.0052146334	0.00676529	0.00065000774	0.006412901	-0.003544884	-0.0010402922	0.005589649	-0.007658775	-0.0038338336	-0.00729623	-0.00072463736	0.009637798	-0.0073170173	-0.0025137395	-0.0015777495	0.008009996	-0.006166238	-5.516203e-05	-0.005290617	-0.009661328	0.004541107	-0.008799006	-0.0043832487	0.00020539228	-0.0003947789	-0.007693652	0.009480683	0.005210103	0.009423139	-0.007934254	0.004409873	-0.0040246244	0.00074106286	0.008291794	-0.0040819286	0.0045435927	-0.006883486	-0.0038446034	0.009533793	-0.0014291288	0.0005591414	-0.004157199	-0.007881636	-0.0019962343	0.0025660417	-0.00068500265	0.0058196927	-0.0031373918	0.0025260083	0.0052659404	0.008389273	-0.0011265946	-0.009342113	0.004731696	0.0008258444	0.0074894684	-0.00097524177	-0.00318112	-0.00859169	-0.00077916513	0.0029698056	0.004995112	0.0073928395	-0.0059314365	0.0018607577	0.006115784	-0.004485273	-0.0027508228	0.006685637	0.0018724848	0.00040945926	0.0035485053	0.0004618135	0.010001503	0.00546288	-0.008706595	-0.0071358713	0.0008437374	0.0061511616
-0.00861624	0.0037351437	0.0052217324	0.005871035	0.0074827163	-0.0064579095	0.0011111357	0.006325157	-0.0029279855	-0.0062967814	-0.0003747845	-0.00857235	-0.0057068956	0.007109609	0.0032611298	0.0070750574	0.006704316	0.007153819	-0.0038869423	-0.0010024176	0.0022448862	-0.0043671583	0.0084549375	-0.009931616	0.006820913	0.0028405085	-0.0050150403	0.004248257	-0.0018355445	0.006717725	0.010182034	-0.0041699447	-0.00049297983	-0.0056673093	0.0037068506	0.0030618904	0.006789717	0.0058832974	0.009412831	0.008852562	0.007834822	-0.0073744	-0.009262199	-0.00038381194	-0.0029007725	0.007839362	0.005965835	-0.0016692673	0.0017256107	0.0019243892	0.008000503	-0.009603956	-7.14949e-05	0.003436793	-0.0011047604	0.00870368	0.008970471	0.0064849462	-0.00094513927	0.007802035	-0.008400347	0.0033576197	-0.004696691	-0.005233591	0.003183446	0.005486587	0.007922911	-0.005556578	0.0070864395	0.0068794047	-0.0038210133	-0.008701511	0.005695252	0.0064170137	-0.0005451433	-0.0065179374	-0.007038658	-0.0026618217	0.0046829716	-0.0034936361	-0.009298978	0.003946918	0.004488197	-0.006125344	0.00094902597	-0.0020667366	4.7442783e-05	-0.009650986	0.002971109	-0.004829964	0.0012777584	-0.0014152764	0.002256675	-0.007705872	-0.0024851987	0.0029688876	0.005495894	-0.002423479	-0.009566664	0.0042831018
8.52444e-05	0.0031979969	-0.006856188	-0.0012179194	0.0077380496	0.0069772135	-0.003646253	0.0029840013	-0.008443187	0.006115088	-0.004637136	-0.003380011	0.009189249	0.0008425452	0.0074409577	-0.0062977793	0.0050749932	0.009469221	-0.008588803	-0.0056361	-0.007155014	-0.0046927813	-0.0037581963	-0.008689917	0.008022502	-0.004901183	0.008379061	0.005093677	-0.0067208167	0.0039963797	0.0057827453	-0.007264396	-0.0072757388	-0.0024356444	-0.008781569	-0.0012663999	-0.00045461624	0.0030566454	0.0013616201	-0.00129338	-0.005667845	0.0013144366	-0.0010081165	0.006797226	0.0042186487	0.004431341	0.001493872	-0.0028198382	-0.004097589	-0.00089259824	0.0016463605	-0.0027168961	-0.0069498024	-0.007849772	-0.009302244	-0.0055618803	-0.0018559449	-0.004406462	-0.006687292	-0.0035858222	0.0044831615	-0.0035546601	0.008330272	0.0013649232	-0.0076444303	0.009595649	0.007793419	0.0057575405	-0.007284353	0.0060864333	0.003815201	0.005255869	0.0045537883	0.0018214228	-0.0028684726	0.008606133	0.009658584	0.0036510052	-0.003318861	0.00020320262	0.0012558999	-0.00836392	-0.0086588925	0.00010733626	0.0010203794	-0.005732374	-0.004724158	-0.007061446	0.008724604	2.664988e-05	-0.0043063075	0.0059363674	0.009230831	-0.00390714	0.008276353	0.005770499	0.0060745976	0.00040614206	0.008187834	-0.0072521036
-0.008264211	0.009391015	-0.00019471782	-0.0017803842	0.0046739564	-0.0044202707	0.00275856	0.0072119655	0.0059477026	-0.0076254783	0.009360073	0.0044708634	0.0038825958	-0.0062127216	0.008412346	-0.002318979	0.008763173	-0.005722218	-0.008226865	0.006350533	0.001589897	-0.002094798	0.009587754	0.009389919	-0.00978399	0.0024368346	0.0060661454	0.0037289097	0.001851675	0.00049200107	0.0009056548	-0.0036644205	-0.0070286538	-0.0020349077	0.0037206577	0.0091621	0.0092097595	-0.006194679	-0.0095335785	0.009346549	0.0033614067	0.0047866884	0.0062198364	-0.0027965559	0.0075346287	0.0028145837	0.0029361316	-0.002520731	-0.0028746948	-0.0022562766	0.0044612787	-8.455185e-06	-0.009446526	-0.009706974	-0.0063306373	0.00019614653	0.0019254215	0.009346586	0.0052878526	-0.0041932585	0.00039928002	0.005096634	0.007720683	-0.0013154693	0.004020464	-0.0057075894	-0.0006762168	0.008290027	-0.0027277658	-0.00939484	0.0055808066	-0.0038332995	-0.00096523575	0.009905484	-0.0019723605	-0.0045254864	-0.0052943113	0.006829526	-0.0061544455	0.002268902	-0.005214435	0.006206178	0.004007584	0.0028469863	-0.001720514	-0.002770166	0.009015277	0.005500316	-0.0018396203	-0.0095255375	-0.0072016953	-0.000842065	-0.0007867442	-0.0024163472	0.009960933	-0.00022766352	0.0060373168	-0.0075139217	-0.0025027248	-0.0057134833
-0.0072437758	0.001364725	-0.0071917432	-0.0020445676	0.0037249837	0.0055116666	0.0012005232	0.0024581724	-0.0042667007	0.007155857	-0.006298127	0.004411385	-0.008366201	0.0020524014	-0.0050618127	-0.0045064753	-0.003204924	0.0052107526	0.005673498	-0.005463123	0.00068328367	-0.008343658	0.007861984	0.009215264	-0.0027444635	0.000760259	0.00064576586	0.0052629337	-0.008749236	0.0006595172	0.0070686387	0.0024053324	0.0012533196	-0.009325477	0.008286969	-0.005935484	-0.003093482	0.0033263068	-0.00091286894	0.0009354389	0.0016841879	-0.0072536455	-0.0098459255	0.00910251	0.0063845543	-0.0069898954	0.0034386006	0.00010854854	0.005026811	-0.006987991	0.0042440426	0.004213192	0.01014668	-0.004599319	-0.0016023779	-0.0070117223	-0.009759401	-0.009191118	-0.0013190076	-0.0063163075	0.0050074966	-0.0060123	0.0024938926	0.00052797096	-0.0037806407	-0.00087168906	0.010114895	0.009455492	-0.0048702713	0.009400282	-0.005799181	0.006049077	-0.0027995594	0.003270497	0.003366493	0.007214186	-0.0023634075	0.008603486	0.0070651644	-0.009355461	-0.007958413	-0.0075930045	0.0025455246	-0.0025322272	-0.0071700113	-0.008124648	0.0083307065	0.0022745	-0.008947902	-0.004833622	0.003394183	-0.004506511	0.0053264126	-0.004036742	0.0029812746	-0.007711215	0.0063719684	0.0047299173	0.00077387074	0.0028226909
-0.008767492	0.002197334	-0.000863276	-0.009204479	-0.009415771	-0.0016340042	0.004483991	0.003924231	-0.0065835416	-0.006932195	-0.005013988	-0.0024208503	-0.007268725	-0.009637271	-0.002811474	-0.0085003525	-0.0061309207	-0.005952849	-0.0023757638	-0.001993052	-0.008951204	-0.00063921383	0.008168317	0.0076111467	-0.007215086	-0.0037521739	0.0030782386	-0.0097055435	0.001364349	0.006520328	0.0058622486	-0.00866475	-0.0044599734	-0.008115787	-5.2381685e-05	0.009471642	0.0059151486	0.0048965495	0.0049465196	-0.0035256194	0.009544153	-0.007586712	-0.007338033	-0.0022475494	-0.00065707555	-0.0032682102	-0.0005771404	0.0074269115	-0.00052132405	-0.0015362343	0.0028714486	-0.00843582	0.007945347	0.008485368	-0.0097021945	0.0026204255	0.009894066	-0.007726884	-0.007137207	-0.0076544047	0.008485543	-0.0005578156	0.0091347005	-0.008266518	0.0034797923	0.0027297859	0.00082582136	0.002498353	-0.0076883654	-0.0091898255	0.0022489023	0.006197169	0.008192735	0.00566153	-0.00053682644	0.008469234	-0.009279286	0.0032966945	-2.209878e-05	0.0039592246	0.0074093593	-0.0066679004	0.005332956	-0.009327768	-0.00096453656	-0.0087281065	-0.0050801174	0.009465742	-0.0016405341	0.0028766778	0.009223829	0.009099308	-0.008215004	-0.0028598532	0.0101193255	0.005284121	-0.0015054776	-0.008750572	0.0029769803	-0.0068183867
0.008104951	-0.0043547954	-0.0010724673	0.0011240495	-0.00014913327	0.00088358636	0.006117251	0.00020858104	-0.003328764	-0.0016085461	0.005895098	0.0013886358	-0.0007985385	0.009340441	-0.004969125	-0.0010247515	0.009072604	0.006457486	0.0014173335	-0.009222762	0.0010682704	-0.0021795772	0.009397095	0.0011473037	0.0014903651	0.0023149645	-0.0018719271	-0.005152835	8.831894e-05	-0.0019807003	0.006776195	0.009076802	-0.0006034331	0.0029766983	-0.0062159277	0.0019450445	-0.0070120767	-0.008888929	-0.0059700925	-0.009326021	0.0072280797	-0.006063029	0.008177443	-0.0072422703	0.0035662367	0.009594082	-0.0077390666	-0.010011753	-0.004112159	-0.00260016	-0.00013821505	-0.008890606	-0.008491536	0.0027248317	-0.008362521	-0.008814372	-0.0023756311	-0.008687349	-0.007232353	-0.008331358	-0.00015741172	-0.0044229226	0.0066034524	0.0013670303	-0.003644077	0.0062234597	-0.0058863657	-0.0044852532	-0.007577803	-0.0040975437	-0.0019229194	0.0065514413	-0.0025462783	0.004846567	0.0071752835	-0.007231237	0.0046354816	0.0059998306	-0.0033577634	0.0067865327	0.0061619366	-0.0063317087	-0.0071040834	0.0027773944	-0.0018375138	-0.006093503	0.009519056	-0.0049249902	-0.0062665767	-0.00017929068	-0.00253342	0.0006247167	-0.0035190717	-0.00023534606	-0.00047914239	0.0011052821	0.008315889	-0.005800052	-0.0016427323	0.0053975745
0.008081202	-0.004341874	0.008999882	0.008483638	-0.004411535	-5.2051102e-05	0.0043147495	-0.0035981396	-0.0056937025	-0.006616534	-0.00063205365	-0.00055515894	0.004331601	-0.0024881961	-0.00028934347	0.0021911648	0.004757865	-0.0004987918	-0.006478897	-0.009772389	-6.3393185e-05	0.0068687545	0.0015572584	-0.009073933	-0.007899166	0.006528265	-0.0038824566	0.0060258354	-0.0068567945	0.008518883	-0.006261036	0.0034868321	-0.00086637563	-0.006774197	-0.0035070986	-0.000833266	-0.005536014	-0.0014349618	-0.0076992163	0.0021603592	0.008979428	-0.0028568807	-0.0010224564	0.0034908438	0.008886568	-0.0059710164	-0.0068556247	-0.0031005242	0.009416397	0.0010021493	-0.008459081	-0.0015422885	0.00967776	-0.0076176287	-0.005584622	0.009644215	-0.009034091	0.0037246607	0.0003547553	0.006823359	0.008458264	-0.0026648177	-0.0040093656	0.008619336	0.0016782655	0.0063623143	-0.009284018	0.009870646	-0.0017653726	-0.0057196068	0.00278972	-0.00035723636	0.0050516636	-0.0024330018	-0.0037602237	0.0025602218	0.008406788	-0.0051785884	0.0021397015	-0.007842759	-0.006763155	-0.00037699597	-0.009253294	0.0031041487	0.0013556952	-0.0023121813	0.005037616	0.010051221	0.008850968	-0.0019319304	0.0023025873	-0.0037441761	-0.008210608	0.006477848	-0.0016036463	-0.00027972265	-0.0016020866	-0.0046418468	0.0040499205	-0.0045143506
-0.009681481	0.0090811895	0.004182636	0.009458501	0.006740242	0.0024985827	0.009911072	-0.0039862837	-0.007014264	0.0041188863	0.0037389332	-0.006013092	0.009584427	-0.0035414887	0.009437927	0.00047508918	-0.00639772	-0.0025199458	-0.007519198	-0.0035167634	0.0009341119	0.009653446	0.009402225	-0.00679478	0.0035017224	0.0021796047	-0.0026364536	-0.00949768	0.00081472757	-0.008188422	0.0066837077	-0.005534415	0.0056658466	0.009871639	-0.00040076821	0.0049348716	-0.0018822767	0.0070960172	0.0038150586	-0.009558385	-0.002496931	0.003132472	-0.00015108314	-0.0011758875	-0.0008448363	-0.0017083029	0.00065677287	0.0039840424	-0.003949818	-0.0036565093	0.00021065958	0.00010057464	4.7363897e-05	-0.004866435	0.0040604547	-0.0017864176	0.0021235445	0.00053394894	0.0056312843	-0.0067322403	-0.0066394894	-0.0041899146	0.009452879	-0.001795721	-0.0099093905	-0.00039983448	-0.0042948667	0.006338106	-0.010056631	0.0031806296	-0.009496344	0.001323739	0.006358464	0.0072574224	-0.0071985116	-0.0057322616	-0.0068018073	-0.008066936	-0.010125619	-0.0018829427	-0.00075211155	-0.007130666	0.0062562176	0.0014877744	0.0055931685	0.0014837323	0.00085364643	-0.006956808	-0.0017416824	0.0042256718	-0.0047893478	0.0014215225	0.0029233308	-0.0012702799	0.0103752	0.008845493	0.002602058	0.0069968333	0.0058847363	-0.0058563724
-0.0052068615	-0.0065886686	-0.007759009	0.008472402	-0.0019766758	-0.0071117114	-0.004129306	0.005403217	-0.0029771617	-0.003836879	0.0016056024	-0.002933378	-0.0016653658	0.0010386761	-0.0030432679	0.008297368	0.0038487727	-0.010270436	0.006198975	-0.007131446	0.00073262234	0.0045328247	-0.0050372435	-0.0021906465	0.008125761	-0.004304878	-0.0077174553	0.009080338	-0.0022753188	-0.0046946583	0.008747581	0.0044512316	0.0044092494	0.009273072	-0.008590135	0.005502625	0.0019784435	0.0040075853	0.0016013845	0.004103973	0.004417401	0.005778436	-0.0032301787	-0.0045330855	-0.00028261967	0.002452927	-0.0032490059	0.005952649	0.0043442347	0.0078676725	0.0027517711	0.008050919	-0.0012897527	0.007977128	0.0035658162	-0.007844453	-0.0039410023	-0.0025877787	0.0046966565	-0.00080242625	-0.00278198	0.008004187	0.009306893	-0.0017469929	-0.005474038	-0.004652234	-0.004771901	-0.009369131	0.0010355858	-0.0040153204	0.0023666685	0.0056921737	-0.003843705	-0.009670977	0.0018081969	-0.006483843	0.0025393467	-0.0039135097	0.006702106	0.0007970444	0.0036076827	-0.002695094	-0.0020301978	0.00789307	0.0012116723	-0.0058633173	-0.007821133	0.0014730736	0.0066933376	0.0055216337	-0.008784121	0.008778599	0.0040608128	0.00759545	0.010052886	-0.0069856117	-0.008903716	0.0057595167	0.009367925	0.0033372417
